Date	AAPL	BA	T	MGM	AMZN	IBM	TSLA	GOOG	sp500
8/22/2018	215.050003	350.029999	32.68	28.83	1904.900024	145.240005	321.640015	1207.329956	2861.820068
8/23/2018	215.490005	347.480011	32.490002	28.549999	1902.900024	145.369995	320.100006	1205.380005	2856.97998
8/24/2018	216.160004	349.380005	32.639999	28.5	1905.390015	146.039993	322.820007	1220.650024	2874.689941
8/27/2018	217.940002	353.73999	32.830002	29.23	1927.680054	146.690002	319.269989	1241.819946	2896.73999
8/28/2018	219.699997	351.209991	32.669998	29.16	1932.819946	146.589996	311.859985	1231.150024	2897.52002
8/29/2018	222.979996	350.190002	32.23	29.6	1998.099976	147.539993	305.01001	1249.300049	2914.040039
8/30/2018	225.029999	346.899994	31.959999	28.879999	2002.380005	145.929993	303.149994	1239.119995	2901.129883
8/31/2018	227.630005	342.790009	31.940001	28.99	2012.709961	146.479996	301.660004	1218.189941	2901.52002
9/4/2018	228.360001	346.25	31.860001	27.959999	2039.51001	145.679993	288.950012	1197	2896.719971
9/5/2018	226.869995	346.679993	32.02	27.66	1994.819946	146.660004	280.73999	1186.47998	2888.600098
9/6/2018	223.100006	351.269989	32.18	27	1958.310059	146.389999	280.950012	1171.439941	2878.050049
9/7/2018	221.300003	349.279999	32.119999	26.75	1952.069946	145.449997	263.23999	1164.829956	2871.679932
9/10/2018	218.330002	341.859985	32.389999	26.950001	1939.01001	145.649994	285.5	1164.640015	2877.129883
9/11/2018	223.850006	345.25	32.669998	26.93	1987.150024	146.490005	279.440002	1177.359985	2887.889893
9/12/2018	221.070007	353.410004	33.419998	27.26	1990	146.570007	290.540009	1162.819946	2888.919922
9/13/2018	226.410004	355.459991	33.68	27.48	1989.869995	148.949997	289.459991	1175.329956	2904.179932
9/14/2018	223.839996	359.799988	33.599998	27.68	1970.189941	148.330002	295.200012	1172.530029	2904.97998
9/17/2018	217.880005	355.959991	33.619999	27.42	1908.030029	147.940002	294.839996	1156.050049	2888.800049
9/18/2018	218.240005	363.579987	33.720001	27.59	1941.050049	148.559998	284.959991	1161.219971	2904.310059
9/19/2018	218.369995	365.220001	33.369999	28.370001	1926.420044	149.059998	299.019989	1171.089966	2907.949951
9/20/2018	220.029999	367.459991	33.439999	28.530001	1944.300049	151.149994	298.329987	1186.869995	2930.75
9/21/2018	217.660004	372.230011	33.779999	28.49	1915.01001	151.350006	299.100006	1166.089966	2929.669922
9/24/2018	220.789993	367.98999	33.91	27.91	1934.359985	150.029999	299.679993	1173.369995	2919.370117
9/25/2018	222.190002	367.230011	33.759998	27.870001	1974.550049	148.910004	300.98999	1184.650024	2915.560059
9/26/2018	220.419998	365.029999	33.349998	27.6	1974.849976	151.610001	309.579987	1180.48999	2905.969971
9/27/2018	224.949997	367.390015	33.419998	27.719999	2012.97998	151.5	307.519989	1194.640015	2914
9/28/2018	225.740005	371.899994	33.580002	27.91	2003	151.210007	264.769989	1193.469971	2913.97998
10/1/2018	227.259995	382.290009	33.490002	26.93	2004.359985	153	310.700012	1195.310059	2924.590088
10/2/2018	229.279999	386.369995	33.919998	26.82	1971.310059	153.75	301.019989	1200.109985	2923.429932
10/3/2018	232.070007	392.299988	33.919998	27.530001	1952.76001	153.220001	294.799988	1202.949951	2925.51001
10/4/2018	227.990005	389.98999	34.119999	26.91	1909.420044	151.309998	281.829987	1168.189941	2901.610107
10/5/2018	224.289993	386.470001	33.990002	26.24	1889.650024	149.029999	261.950012	1157.349976	2885.570068
10/8/2018	223.770004	385.769989	34.110001	26.469999	1864.420044	148.389999	250.559998	1148.969971	2884.429932
10/9/2018	226.869995	385.440002	33.5	27.34	1870.319946	147.240005	262.799988	1138.819946	2880.340088
10/10/2018	216.360001	367.470001	32.849998	26.23	1755.25	142.690002	256.880005	1081.219971	2785.679932
10/11/2018	214.449997	358.109985	31.75	25.950001	1719.359985	139.020004	252.229996	1079.319946	2728.370117
10/12/2018	222.110001	360.109985	32.25	26.450001	1788.609985	140.850006	258.779999	1110.079956	2767.129883
10/15/2018	217.360001	358.880005	32.360001	26.790001	1760.949951	141.130005	259.589996	1092.25	2750.790039
10/16/2018	222.149994	368.25	32.389999	27.610001	1819.959961	145.119995	276.589996	1121.280029	2809.919922
10/17/2018	221.190002	365.5	32.57	27.92	1831.72998	134.050003	271.779999	1115.689941	2809.209961
10/18/2018	216.020004	359.350006	32.5	27.33	1770.719971	130.550003	263.910004	1087.969971	2768.780029
10/19/2018	219.309998	356.26001	32.869999	26.65	1764.030029	129.100006	260	1096.459961	2767.780029
10/22/2018	220.649994	355.980011	32.669998	26.1	1789.300049	130.020004	260.950012	1101.160034	2755.879883
10/23/2018	222.729996	350.049988	33.02	25.32	1768.699951	131.210007	294.140015	1103.689941	2740.689941
10/24/2018	215.089996	354.649994	30.360001	24.209999	1664.199951	127.209999	288.5	1050.709961	2656.100098
10/25/2018	219.800003	363.769989	29.98	25.299999	1782.170044	126.449997	314.859985	1095.569946	2705.570068
10/26/2018	216.300003	359.269989	29.09	24.940001	1642.810059	124.790001	330.899994	1071.469971	2658.689941
10/29/2018	212.240005	335.589996	29.639999	24.23	1538.880005	119.639999	334.850006	1020.080017	2641.25
10/30/2018	213.300003	349.910004	30.469999	25.190001	1530.420044	115.400002	329.899994	1036.209961	2682.629883
10/31/2018	218.860001	354.859985	30.68	26.68	1598.01001	115.43	337.320007	1076.77002	2711.73999
11/1/2018	222.220001	363.070007	30.49	27.9	1665.530029	116.830002	344.279999	1070	2740.370117
11/2/2018	207.479996	357.75	30.52	28.17	1665.530029	115.669998	346.410004	1057.790039	2723.060059
11/5/2018	201.589996	361.980011	30.629999	27.620001	1627.800049	120.059998	341.399994	1040.089966	2738.310059
11/6/2018	203.770004	366.470001	30.959999	27.379999	1642.810059	123.120003	341.059998	1055.810059	2755.449951
11/7/2018	209.949997	372.019989	31.1	27.93	1755.48999	124.839996	348.160004	1093.390015	2813.889893
11/8/2018	208.490005	370.769989	31.040001	26.950001	1754.910034	123.379997	351.399994	1082.400024	2806.830078
11/9/2018	204.470001	369.339996	30.690001	25.540001	1712.430054	123.540001	350.51001	1066.150024	2781.01001
11/12/2018	194.169998	357.029999	30.780001	25.18	1636.849976	120.900002	331.279999	1038.630005	2726.219971
11/13/2018	192.229996	349.51001	30.33	25.73	1631.170044	120.839996	338.730011	1036.050049	2722.179932
11/14/2018	186.800003	344.720001	30.51	25.940001	1599.01001	120.199997	344	1043.660034	2701.580078
11/15/2018	191.410004	341.570007	30.120001	26.4	1619.439941	121.440002	348.440002	1064.709961	2730.199951
11/16/2018	193.529999	335.950012	30.290001	26.58	1593.410034	121.57	354.309998	1061.48999	2736.27002
11/19/2018	185.860001	320.940002	30.35	25.67	1512.290039	120.309998	353.470001	1020	2690.72998
11/20/2018	176.979996	317.700012	29.42	25.110001	1495.459961	117.199997	347.48999	1025.76001	2641.889893
11/21/2018	176.779999	317.320007	29.77	26.059999	1516.72998	118.57	338.190002	1037.609985	2649.929932
11/23/2018	172.289993	312.320007	29.360001	25.809999	1502.060059	117.190002	325.829987	1023.880005	2632.560059
11/26/2018	174.619995	316.359985	29.950001	27.110001	1581.329956	119.559998	346	1048.619995	2673.449951
11/27/2018	174.240005	318.029999	30.440001	27.43	1581.420044	120.029999	343.920013	1044.410034	2682.169922
11/28/2018	180.940002	333.5	30.74	27.780001	1677.75	123	347.869995	1086.22998	2743.790039
11/29/2018	179.550003	342.559998	30.57	27.32	1673.569946	121.480003	341.170013	1088.300049	2737.800049
11/30/2018	178.580002	346.76001	31.24	26.959999	1690.170044	124.269997	350.480011	1094.430054	2760.169922
12/3/2018	184.820007	359.959991	31.709999	28.02	1772.359985	125.309998	358.48999	1106.430054	2790.370117
12/4/2018	176.690002	342.5	30.73	27	1668.400024	121.599998	359.700012	1050.819946	2700.060059
12/6/2018	174.720001	331.899994	30.530001	27.42	1699.189941	123.910004	363.059998	1068.72998	2695.949951
12/7/2018	168.490005	323.220001	30.139999	25.99	1629.130005	119.339996	357.970001	1036.579956	2633.080078
12/10/2018	169.600006	326.350006	29.91	25.82	1641.030029	121.129997	365.149994	1039.550049	2637.719971
12/11/2018	168.630005	322.029999	29.700001	25.629999	1643.23999	120.889999	366.76001	1051.75	2636.780029
12/12/2018	169.100006	326.690002	30.16	26.870001	1663.540039	121.160004	366.600006	1063.680054	2651.070068
12/13/2018	170.949997	325.470001	29.91	26.639999	1658.380005	120.730003	376.790009	1061.900024	2650.540039
12/14/2018	165.479996	318.75	30.219999	26.459999	1591.910034	119.900002	365.709991	1042.099976	2599.949951
12/17/2018	163.940002	316.130005	29.860001	25.610001	1520.910034	116.099998	348.420013	1016.530029	2545.939941
12/18/2018	166.070007	328.059998	29.75	25.709999	1551.47998	116.650002	337.029999	1028.709961	2546.159912
12/19/2018	160.889999	319.549988	29.82	24.51	1495.079956	116.43	332.970001	1023.01001	2506.959961
12/20/2018	156.830002	313.049988	28.65	23.52	1460.829956	113.019997	315.380005	1009.409973	2467.419922
12/21/2018	150.729996	304.549988	28.309999	22.379999	1377.449951	110.940002	319.769989	979.539978	2416.620117
12/24/2018	146.830002	294.160004	27.360001	21.84	1343.959961	107.57	295.390015	976.219971	2351.100098
12/26/2018	157.169998	313.929993	28.08	23.200001	1470.900024	111.389999	326.089996	1039.459961	2467.699951
12/27/2018	156.149994	317.140015	28.15	23.74	1461.640015	113.779999	316.130005	1043.880005	2488.830078
12/28/2018	156.229996	316.380005	28.459999	23.73	1478.02002	113.029999	333.869995	1037.079956	2485.73999
12/31/2018	157.740005	322.5	28.540001	24.26	1501.969971	113.669998	332.799988	1035.609985	2506.850098
1/2/2019	157.919998	323.809998	29.540001	25.190001	1539.130005	115.209999	310.119995	1045.849976	2510.030029
1/3/2019	142.190002	310.899994	29.58	24.700001	1500.280029	112.910004	300.359985	1016.059998	2447.889893
1/4/2019	148.259995	327.079987	30.34	25.77	1575.390015	117.32	317.690002	1070.709961	2531.939941
1/7/2019	147.929993	328.109985	30.889999	26.51	1629.51001	118.150002	334.959991	1068.390015	2549.689941
1/8/2019	150.75	340.529999	31.280001	27.209999	1656.579956	119.830002	335.350006	1076.280029	2574.409912
1/9/2019	153.309998	343.829987	30.1	27.610001	1659.420044	120.690002	338.529999	1074.660034	2584.959961
1/10/2019	153.800003	352.609985	30.4	28	1656.219971	121.790001	344.970001	1070.329956	2596.639893
1/11/2019	152.289993	352.899994	30.870001	28	1640.560059	121.459999	347.26001	1057.189941	2596.26001
1/14/2019	150	350.359985	30.620001	27.4	1617.209961	120.389999	334.399994	1044.689941	2582.610107
1/15/2019	153.070007	352.23999	30.6	27.34	1674.560059	121.730003	344.429993	1077.150024	2610.300049
1/16/2019	154.940002	352.059998	30.559999	27.48	1683.780029	121.620003	346.049988	1080.969971	2616.100098
1/17/2019	155.860001	359.089996	30.639999	27.74	1693.219971	122.190002	347.309998	1089.900024	2635.959961
1/18/2019	156.820007	364.730011	30.959999	28.559999	1696.199951	123.82	302.26001	1098.26001	2670.709961
1/22/2019	153.300003	357.899994	30.58	27.870001	1632.170044	122.519997	298.920013	1070.52002	2632.899902
1/23/2019	153.919998	358.609985	30.889999	27.809999	1640.02002	132.889999	287.589996	1075.569946	2638.699951
1/24/2019	152.699997	358.269989	30.6	27.889999	1654.930054	132.529999	291.51001	1073.900024	2642.330078
1/25/2019	157.759995	364.200012	30.66	28.700001	1670.569946	133.970001	297.040009	1090.98999	2664.76001
1/28/2019	156.300003	362.970001	30.67	28.459999	1637.890015	134.270004	296.380005	1070.079956	2643.850098
1/29/2019	154.679993	364.910004	30.700001	28.360001	1593.880005	134.330002	297.459991	1060.619995	2640
1/30/2019	165.25	387.720001	29.370001	28.99	1670.430054	134.380005	308.769989	1089.060059	2681.050049
1/31/2019	166.440002	385.619995	30.059999	29.440001	1718.72998	134.419998	307.019989	1116.369995	2704.100098
2/1/2019	166.520004	387.429993	30	29.75	1626.22998	134.100006	312.209991	1110.75	2706.530029
2/4/2019	171.25	397	29.610001	29.549999	1633.310059	135.190002	312.890015	1132.800049	2724.870117
2/5/2019	174.179993	410.179993	29.629999	29.51	1658.810059	135.550003	321.350006	1145.98999	2737.699951
2/6/2019	174.240005	411.109985	29.559999	29.610001	1640.26001	136.320007	317.220001	1115.22998	2731.610107
2/7/2019	170.940002	405.170013	29.450001	28.9	1614.369995	133.190002	307.51001	1098.709961	2706.050049
2/8/2019	170.410004	404.910004	29.549999	28.969999	1588.219971	133.710007	305.799988	1095.060059	2707.879883
2/11/2019	169.429993	403.950012	29.709999	28.99	1591	133.990005	312.839996	1095.01001	2709.800049
2/12/2019	170.889999	410.720001	29.809999	28.870001	1638.01001	136.050003	311.809998	1121.369995	2744.72998
2/13/2019	170.179993	410.579987	29.84	29.23	1640	137.520004	308.170013	1120.160034	2753.030029
2/14/2019	170.800003	409.820007	29.790001	27.370001	1622.650024	136.479996	303.769989	1121.670044	2745.72998
2/15/2019	170.419998	417.970001	30.469999	28.209999	1607.949951	138.029999	307.880005	1113.650024	2775.600098
2/19/2019	170.929993	416.26001	30.629999	28.469999	1627.579956	138.699997	305.640015	1118.560059	2779.76001
2/20/2019	172.029999	421.549988	30.85	28.809999	1622.099976	138	302.559998	1113.800049	2784.699951
2/21/2019	171.059998	417.579987	30.83	28.35	1619.439941	137.839996	291.230011	1096.969971	2774.879883
2/22/2019	172.970001	424.049988	31.15	27.709999	1631.560059	139.25	294.709991	1110.369995	2792.669922
2/25/2019	174.229996	426.869995	31.129999	27.700001	1633	139.460007	298.769989	1109.400024	2796.110107
2/26/2019	174.330002	426.769989	31.219999	27.68	1636.400024	139.720001	297.859985	1115.130005	2793.899902
2/27/2019	174.869995	435.440002	31.059999	27.16	1641.089966	139.169998	314.73999	1116.050049	2792.379883
2/28/2019	173.149994	439.959991	31.120001	26.75	1639.829956	138.130005	319.880005	1119.920044	2784.48999
3/1/2019	174.970001	440.619995	30.82	26.98	1671.72998	139.199997	294.790009	1140.98999	2803.689941
3/4/2019	175.850006	432.690002	29.98	26.84	1696.170044	138.429993	285.359985	1147.800049	2792.810059
3/5/2019	175.529999	430.119995	29.950001	26.889999	1692.430054	137.880005	276.540009	1162.030029	2789.649902
3/6/2019	174.520004	424.459991	29.809999	26.969999	1668.949951	136.979996	276.23999	1157.859985	2771.449951
3/7/2019	172.5	422.559998	29.92	26.450001	1625.949951	135.360001	276.589996	1143.300049	2748.929932
3/8/2019	172.910004	422.540009	29.959999	26.5	1620.800049	135.089996	284.140015	1142.319946	2743.070068
3/11/2019	178.899994	400.01001	30.219999	26.57	1670.619995	137.710007	290.920013	1175.76001	2783.300049
3/12/2019	180.910004	375.410004	30.629999	26.610001	1673.099976	138.279999	283.359985	1193.199951	2791.52002
3/13/2019	181.710007	377.140015	30.280001	26.57	1690.810059	138.559998	288.959991	1193.319946	2810.919922
3/14/2019	183.729996	373.299988	30.280001	26.450001	1686.219971	138.789993	289.959991	1185.550049	2808.47998
3/15/2019	186.119995	378.98999	30.67	26.02	1712.359985	139.429993	275.429993	1184.459961	2822.47998
3/18/2019	188.020004	372.279999	30.799999	26.25	1742.150024	140.210007	269.48999	1184.26001	2832.939941
3/19/2019	186.529999	373.429993	30.68	26.57	1761.849976	140.490005	267.470001	1198.849976	2832.570068
3/20/2019	188.160004	376.160004	30.51	26.25	1797.27002	139.600006	273.600006	1223.969971	2824.22998
3/21/2019	195.089996	372.700012	31.059999	26.9	1819.26001	141.440002	274.019989	1231.540039	2854.879883
3/22/2019	191.050003	362.170013	31.07	26.09	1764.77002	139.449997	264.529999	1205.5	2800.709961
3/25/2019	188.740005	370.459991	30.77	25.75	1774.26001	139.179993	260.420013	1193	2798.360107
3/26/2019	186.789993	370.380005	31.389999	25.780001	1783.76001	140.220001	267.769989	1184.619995	2818.459961
3/27/2019	188.470001	374.209991	31.4	25	1765.699951	139.240005	274.829987	1173.02002	2805.370117
3/28/2019	188.720001	374.440002	31.01	25.459999	1773.420044	139.919998	278.619995	1168.48999	2815.439941
3/29/2019	189.949997	381.420013	31.360001	25.66	1780.75	141.100006	279.859985	1173.310059	2834.399902
4/1/2019	191.240005	391.540009	31.950001	26.59	1814.189941	143.300003	289.179993	1194.430054	2867.189941
4/2/2019	194.020004	390.75	31.629999	26.77	1813.97998	143	285.880005	1200.48999	2867.23999
4/3/2019	195.350006	384.73999	31.870001	27	1820.699951	143.630005	291.809998	1205.920044	2873.399902
4/4/2019	195.690002	395.859985	31.98	27.15	1818.859985	142.779999	267.779999	1215	2879.389893
4/5/2019	197	391.929993	32.349998	27.440001	1837.280029	143.279999	274.959991	1207.150024	2892.73999
4/8/2019	200.100006	374.519989	32.389999	27.559999	1849.859985	143.389999	273.200012	1203.839966	2895.77002
4/9/2019	199.5	369.040009	31.75	26.48	1835.839966	142.110001	272.309998	1197.25	2878.199951
4/10/2019	200.619995	364.940002	31.879999	26.639999	1847.329956	143.020004	276.059998	1202.160034	2888.209961
4/11/2019	198.949997	370.160004	32.200001	26.940001	1844.069946	143.779999	268.420013	1204.619995	2888.320068
4/12/2019	198.869995	379.640015	32.200001	27.35	1843.060059	144.350006	267.700012	1217.869995	2907.409912
4/15/2019	199.229996	375.459991	32.02	27.280001	1844.869995	143.899994	266.380005	1221.099976	2905.580078
4/16/2019	199.25	381.720001	32.25	27.440001	1863.040039	145.139999	273.359985	1227.130005	2907.060059
4/17/2019	203.130005	377.519989	31.950001	27.559999	1864.819946	139.110001	271.230011	1236.339966	2900.449951
4/18/2019	203.860001	380.070007	32.029999	27.52	1861.689941	140.330002	273.26001	1236.369995	2905.030029
4/22/2019	204.529999	375.170013	32.080002	27.200001	1887.310059	138.889999	262.75	1248.839966	2907.969971
4/23/2019	207.479996	374.019989	32.099998	27.51	1923.77002	140.440002	263.899994	1264.550049	2933.679932
4/24/2019	207.160004	375.459991	30.790001	27.790001	1901.75	139.949997	258.660004	1256	2927.25
4/25/2019	205.279999	382.799988	30.34	27.75	1902.25	138.630005	247.630005	1263.449951	2926.169922
4/26/2019	204.300003	380.790009	30.68	28.309999	1950.630005	139.440002	235.139999	1272.180054	2939.879883
4/29/2019	204.610001	379.049988	30.879999	28.6	1938.430054	139.050003	241.470001	1287.579956	2943.030029
4/30/2019	200.669998	377.690002	30.959999	26.629999	1926.52002	140.270004	238.690002	1188.47998	2945.830078
5/1/2019	210.520004	376.799988	30.790001	25.84	1911.52002	140.559998	234.009995	1168.079956	2923.72998
5/2/2019	209.149994	375.799988	30.620001	25.67	1900.819946	139.589996	244.100006	1162.609985	2917.52002
5/3/2019	211.75	376.459991	30.700001	25.99	1962.459961	140.25	255.029999	1185.400024	2945.639893
5/6/2019	208.479996	371.600006	30.59	25.5	1950.550049	140.380005	255.339996	1189.390015	2932.469971
5/7/2019	202.860001	357.230011	30.530001	24.870001	1921	137.639999	247.059998	1174.099976	2884.050049
5/8/2019	202.899994	359.75	30.299999	25.67	1917.77002	138	244.839996	1166.27002	2879.419922
5/9/2019	200.720001	354.130005	30.379999	25.549999	1899.869995	135.339996	241.979996	1162.380005	2870.719971
5/10/2019	197.179993	354.670013	30.620001	25.629999	1889.97998	135.320007	239.520004	1164.27002	2881.399902
5/13/2019	185.720001	337.369995	30.469999	25.360001	1822.680054	131.419998	227.009995	1132.030029	2811.870117
5/14/2019	188.660004	343.040009	31.09	25.93	1840.119995	133.309998	232.309998	1120.439941	2834.409912
5/15/2019	190.919998	345.640015	31.25	26.1	1871.150024	134.399994	231.949997	1164.209961	2850.959961
5/16/2019	190.080002	353.809998	31.620001	26.530001	1907.569946	135.880005	228.330002	1178.97998	2876.320068
5/17/2019	189	355.019989	31.799999	25.889999	1869	134.320007	211.029999	1162.300049	2859.530029
5/20/2019	183.089996	352.790009	32.189999	25.35	1858.969971	135.119995	205.360001	1138.849976	2840.22998
5/21/2019	186.600006	358.75	32.41	25.780001	1857.52002	136.449997	205.080002	1149.630005	2864.360107
5/22/2019	182.779999	352.779999	32.279999	25.82	1859.680054	136.350006	192.729996	1151.420044	2856.27002
5/23/2019	179.660004	350.549988	32.139999	25.370001	1815.47998	132.389999	195.490005	1140.77002	2822.23999
5/24/2019	178.970001	354.899994	32.27	25.540001	1823.280029	132.279999	190.630005	1133.469971	2826.060059
5/28/2019	178.229996	354.880005	31.93	25.32	1836.430054	130.460007	188.699997	1134.150024	2802.389893
5/29/2019	177.380005	348.799988	31.91	25.360001	1819.189941	129.690002	189.860001	1116.459961	2783.02002
5/30/2019	178.300003	349.869995	31.860001	25.34	1816.319946	129.570007	188.220001	1117.949951	2788.860107
5/31/2019	175.070007	341.609985	30.58	24.82	1775.069946	126.989998	185.160004	1103.630005	2752.060059
6/3/2019	173.300003	338.890015	31.09	23.870001	1692.689941	128.270004	178.970001	1036.22998	2744.449951
6/4/2019	179.639999	344.619995	31.48	25.639999	1729.560059	132.690002	193.600006	1053.050049	2803.27002
6/5/2019	182.539993	348.75	31.68	25.959999	1738.5	131.490005	196.589996	1042.219971	2826.149902
6/6/2019	185.220001	350.640015	32.099998	26.49	1754.359985	132.220001	205.949997	1044.339966	2843.48999
6/7/2019	190.149994	353.700012	32.490002	26.280001	1804.030029	133.309998	204.5	1066.040039	2873.340088
6/10/2019	192.580002	353.799988	31.93	27.42	1860.630005	134.740005	212.880005	1080.380005	2886.72998
6/11/2019	194.809998	349.329987	32.110001	27.969999	1863.699951	135.949997	217.100006	1078.719971	2885.719971
6/12/2019	194.190002	347.029999	32.18	27.700001	1855.319946	134.869995	209.259995	1077.030029	2879.840088
6/13/2019	194.149994	348.859985	32.290001	27.719999	1870.300049	135.759995	213.910004	1088.77002	2891.639893
6/14/2019	192.740005	347.160004	32.349998	27.66	1869.670044	135.149994	214.919998	1085.349976	2886.97998
6/17/2019	193.889999	354.899994	32.299999	27.549999	1886.030029	134.949997	225.029999	1092.5	2889.669922
6/18/2019	198.449997	373.959991	32.439999	28.219999	1901.369995	136.380005	224.740005	1103.599976	2917.75
6/19/2019	197.869995	368.559998	32.41	27.74	1908.790039	137.080002	226.429993	1102.329956	2926.459961
6/20/2019	199.460007	374.880005	32.540001	28.01	1918.189941	138.850006	219.619995	1111.420044	2954.179932
6/21/2019	198.779999	371.839996	32.450001	27.700001	1911.300049	139.199997	221.860001	1121.880005	2950.459961
6/24/2019	198.580002	373.98999	32.580002	27.92	1913.900024	139.350006	223.639999	1115.52002	2945.350098
6/25/2019	195.570007	369.320007	32.549999	27.620001	1878.27002	138.360001	219.759995	1086.349976	2917.379883
6/26/2019	199.800003	374.940002	32.529999	27.870001	1897.829956	138.520004	219.270004	1079.800049	2913.780029
6/27/2019	199.740005	364.019989	32.98	28.440001	1904.280029	138.520004	222.839996	1076.01001	2924.919922
6/28/2019	197.919998	364.01001	33.509998	28.57	1893.630005	137.899994	223.460007	1080.910034	2941.76001
7/1/2019	201.550003	356.459991	33.43	28.690001	1922.189941	139.880005	227.169998	1097.949951	2964.330078
7/2/2019	202.729996	354.160004	33.84	28.879999	1934.310059	140.220001	224.550003	1111.25	2973.01001
7/3/2019	204.410004	354.470001	33.98	28.889999	1939	141.539993	234.899994	1121.579956	2995.820068
7/5/2019	204.229996	355.859985	34.299999	29.23	1942.910034	141.380005	233.100006	1131.589966	2990.409912
7/8/2019	200.020004	351.119995	34.25	28.9	1952.319946	140.570007	230.339996	1116.349976	2975.949951
7/9/2019	201.240005	353.089996	33.540001	29.23	1988.300049	139.330002	230.059998	1124.829956	2979.629883
7/10/2019	203.229996	352.299988	33.759998	29.129999	2017.410034	140.470001	238.919998	1140.47998	2993.070068
7/11/2019	201.75	359	33.459999	28.790001	2001.069946	141.240005	238.600006	1144.209961	2999.909912
7/12/2019	203.300003	365.329987	33.650002	29.02	2011	142.740005	245.080002	1144.900024	3013.77002
7/15/2019	205.210007	361.609985	33.709999	29.379999	2020.98999	143.320007	253.5	1150.339966	3014.300049
7/16/2019	204.5	362.75	33.580002	29.41	2009.900024	143.529999	252.380005	1153.579956	3004.040039
7/17/2019	203.350006	369.519989	33.259998	28.860001	1992.030029	143.070007	254.860001	1146.349976	2984.419922
7/18/2019	205.660004	361.109985	33.09	28.76	1977.900024	149.630005	253.539993	1146.329956	2995.110107
7/19/2019	202.589996	377.359985	32.790001	28.59	1964.52002	149.679993	258.179993	1130.099976	2976.610107
7/22/2019	207.220001	373.420013	32.130001	28.35	1985.630005	149.740005	255.679993	1138.069946	2985.030029
7/23/2019	208.839996	373.070007	32.09	29.200001	1994.48999	150.380005	260.170013	1146.209961	3005.469971
7/24/2019	208.669998	361.429993	33.240002	29.709999	2000.810059	150.029999	264.880005	1137.810059	3019.560059
7/25/2019	207.020004	348.089996	33.810001	29.370001	1973.819946	150.389999	228.820007	1132.119995	3003.669922
7/26/2019	207.740005	345	34.150002	30.469999	1943.050049	151.360001	228.039993	1250.410034	3025.860107
7/29/2019	209.679993	340.209991	34.34	30.469999	1912.449951	150.880005	235.770004	1239.410034	3020.969971
7/30/2019	208.779999	347.459991	34.18	30.549999	1898.530029	149.770004	242.259995	1225.140015	3013.179932
7/31/2019	213.039993	341.179993	34.049999	30.02	1866.780029	148.240005	241.610001	1216.680054	2980.379883
8/1/2019	208.429993	334.290009	34.119999	29.4	1855.319946	150.320007	233.850006	1209.01001	2953.560059
8/2/2019	204.020004	339.559998	34.169998	28.65	1823.23999	147.25	234.339996	1193.98999	2932.050049
8/5/2019	193.339996	331.059998	33.490002	27.940001	1765.130005	140.759995	228.320007	1152.319946	2844.73999
8/6/2019	197	332.450012	33.959999	28.23	1787.829956	140.729996	230.75	1169.949951	2881.77002
8/7/2019	199.039993	331.380005	34.060001	28.27	1793.400024	139.110001	233.419998	1173.98999	2883.97998
8/8/2019	203.429993	336.350006	34.540001	28.9	1832.890015	140.100006	238.300003	1204.800049	2938.090088
8/9/2019	200.990005	337.549988	34.540001	28.85	1807.579956	136.130005	235.009995	1188.01001	2918.649902
8/12/2019	200.479996	332.940002	34.48	28.43	1784.920044	134.119995	229.009995	1174.709961	2882.699951
8/13/2019	208.970001	332.859985	34.860001	28.860001	1824.339966	135.789993	235	1197.27002	2926.320068
8/14/2019	202.75	320.420013	34.09	27.74	1762.959961	131.25	219.619995	1164.290039	2840.600098
8/15/2019	201.740005	328	34.34	27.93	1776.119995	131.919998	215.639999	1167.26001	2847.600098
8/16/2019	206.5	330.450012	34.970001	28.309999	1792.569946	133.759995	219.940002	1177.599976	2888.679932
8/19/2019	210.350006	333.779999	35.380001	28.77	1816.119995	135.039993	226.830002	1198.449951	2923.649902
8/20/2019	210.360001	331.75	34.98	28.809999	1801.380005	133	225.860001	1182.689941	2900.51001
8/21/2019	212.639999	339.98999	35.16	28.51	1823.540039	134.25	220.830002	1191.25	2924.429932
8/22/2019	212.460007	354.410004	35.389999	28.51	1804.660034	134.320007	222.149994	1189.530029	2922.949951
8/23/2019	202.639999	356.01001	34.82	27.780001	1749.619995	129.570007	211.399994	1151.290039	2847.110107
8/26/2019	206.490005	359.040009	34.93	28.040001	1768.869995	129.990005	215	1168.890015	2878.379883
8/27/2019	204.160004	354.730011	34.720001	27.889999	1761.829956	131.169998	214.080002	1167.839966	2869.159912
8/28/2019	205.529999	359.970001	34.959999	28.139999	1764.25	132.759995	215.589996	1171.02002	2887.939941
8/29/2019	209.009995	362.73999	35.150002	28.15	1786.400024	134.880005	221.710007	1192.849976	2924.580078
8/30/2019	208.740005	364.089996	35.259998	28.059999	1776.290039	135.529999	225.610001	1188.099976	2926.459961
9/3/2019	205.699997	354.420013	35.380001	27.09	1789.839966	134.100006	225.009995	1168.390015	2906.27002
9/4/2019	209.190002	356.529999	35.720001	27.48	1800.619995	136.320007	220.679993	1181.410034	2937.780029
9/5/2019	213.279999	360.299988	35.889999	27.98	1840.719971	140.970001	229.580002	1211.380005	2976
